1382, 0.642857
2388, 0.642857
2398, 0.642857
2528, 0.642857
2553, 0.642857
2661, 0.642857
2785, 0.642857
3806, 0.642857
3891, 0.642857
1488, 0.642963
1727, 0.643436
3411, 0.644783
462, 0.645161
3622, 0.645363
2102, 0.645923
684, 0.64797
3035, 0.64797
5635, 0.648648
681, 0.649663
3032, 0.649663
3970, 0.650288
3924, 0.652777
5527, 0.65294
5348, 0.653692
683, 0.653784
3034, 0.653784
5027, 0.654545
1843, 0.654963
5719, 0.656471
4286, 0.656676
4793, 0.657333
679, 0.657682
4035, 0.657781
5101, 0.657819
728, 0.659533
5134, 0.661515
1718, 0.661807
1630, 0.66264
7, 0.664213
172, 0.664213
778, 0.664213
2069, 0.664213
2253, 0.664213
2254, 0.664213
2255, 0.664213
2256, 0.664213
2257, 0.664213
2261, 0.664213
2262, 0.664213
2263, 0.664213
3883, 0.664213
4375, 0.664213
4588, 0.664213
4974, 0.664213
5239, 0.664213
6, 0.664481
1111, 0.664481
3940, 0.664623
4192, 0.665447
931, 0.666287
34, 0.666666
1096, 0.666666
1235, 0.666666
1349, 0.666666
2081, 0.666666
2455, 0.666666
2521, 0.666666
2550, 0.666666
2666, 0.666666
2779, 0.666666
2880, 0.666666
2895, 0.666666
3143, 0.666666
5302, 0.666666
5635, 0.666666
4813, 0.667389
4895, 0.667389
5573, 0.667389
978, 0.667694
685, 0.66965
3036, 0.66965
1991, 0.670064
5351, 0.670886
2337, 0.671905
2353, 0.672334
3298, 0.67244
5132, 0.673011
5, 0.673333
581, 0.673333
838, 0.673333
914, 0.673333
916, 0.673333
918, 0.673333
939, 0.673333
962, 0.673333
967, 0.673333
2075, 0.673333
2079, 0.673333
2082, 0.673333
2115, 0.673333
2116, 0.673333
2769, 0.673333
4228, 0.673333
4503, 0.673333
4907, 0.673333
5030, 0.673333
5128, 0.673333
5241, 0.673333
5277, 0.673333
5619, 0.673964
4881, 0.674655
4894, 0.674655
5613, 0.675738
5494, 0.676348
1593, 0.67708
5878, 0.678068
1717, 0.678305
3161, 0.679156
3162, 0.679156
3164, 0.679156
3166, 0.679156
3167, 0.679156
3168, 0.679156
3169, 0.679156
1281, 0.679182
676, 0.679777
1855, 0.681495
5648, 0.681804
960, 0.682919
5672, 0.685172
1947, 0.685539
1719, 0.68736
3976, 0.687748
929, 0.68819
5352, 0.68952
53, 0.689825
502, 0.689825
5079, 0.690241
5314, 0.690504
5813, 0.691439
5832, 0.691439
1715, 0.691808
675, 0.69212
2260, 0.692307
3281, 0.692413
1367, 0.693182
5130, 0.693663
2695, 0.694444
4957, 0.694446
5212, 0.694446
27, 0.694556
942, 0.694721
2097, 0.695417
5719, 0.696417
682, 0.697119
2006, 0.7
4281, 0.700566
542, 0.701114
539, 0.701308
2542, 0.702388
286, 0.703895
4637, 0.704127
454, 0.704545
2753, 0.704545
2759, 0.704545
2877, 0.704545
2275, 0.705014
2276, 0.705014
2277, 0.705014
2278, 0.705014
2279, 0.705014
2280, 0.705014
2281, 0.705014
2282, 0.705014
2283, 0.705014
2284, 0.705014
2285, 0.705014
2286, 0.705014
2287, 0.705014
2288, 0.705014
2289, 0.705014
2290, 0.705014
2291, 0.705014
2292, 0.705014
2293, 0.705014
2294, 0.705014
2299, 0.705014
2300, 0.705014
2301, 0.705014
1014, 0.705063
4874, 0.706622
2829, 0.707317
4415, 0.707317
688, 0.709406
3039, 0.709406
2543, 0.709742
4383, 0.710425
687, 0.710767
3038, 0.710767
5447, 0.711111
61, 0.711113
1903, 0.711472
1716, 0.712757
537, 0.713037
2000, 0.714285
2005, 0.714285
2331, 0.714285
2886, 0.714285
2891, 0.714285
2893, 0.714285
5799, 0.714771
976, 0.715635
2761, 0.716748
3954, 0.717017
1720, 0.717641
43, 0.717994
3113, 0.719047
3682, 0.719532
1854, 0.719923
957, 0.720165
4060, 0.721166
5819, 0.721726
4322, 0.722222
4492, 0.722222
5360, 0.722222
5805, 0.723097
4960, 0.723481
2098, 0.72388
1901, 0.724477
3562, 0.726531
5276, 0.727272
4906, 0.728168
686, 0.728845
3037, 0.728845
2714, 0.730233
5121, 0.731212
5053, 0.731855
1971, 0.733528
5444, 0.734125
2367, 0.734502
2400, 0.734502
4526, 0.734502
4527, 0.734502
4528, 0.734502
4529, 0.734502
4530, 0.734502
4531, 0.734502
4532, 0.734502
4533, 0.734502
4345, 0.734645
4411, 0.73512
2121, 0.736263
5737, 0.736506
2225, 0.736842
2267, 0.736842
3345, 0.737752
2928, 0.737862
2090, 0.738461
1492, 0.738663
2215, 0.739445
2109, 0.74
5613, 0.740558
3546, 0.744574
3638, 0.744574
65, 0.744597
5672, 0.744703
5106, 0.744798
678, 0.745779
5103, 0.746037
2410, 0.746221
689, 0.746656
3040, 0.746656
105, 0.748929
107, 0.748929
98, 0.75
566, 0.75
613, 0.75
630, 0.75
674, 0.75
691, 0.75
1229, 0.75
1481, 0.75
2125, 0.75
2166, 0.75
2189, 0.75
2206, 0.75
2355, 0.75
2404, 0.75
2496, 0.75
2509, 0.75
2522, 0.75
2524, 0.75
2525, 0.75
2566, 0.75
2567, 0.75
2669, 0.75
2710, 0.75
2719, 0.75
2845, 0.75
2846, 0.75
2847, 0.75
2848, 0.75
2849, 0.75
2853, 0.75
2857, 0.75
2860, 0.75
2862, 0.75
2882, 0.75
3130, 0.75
3138, 0.75
3139, 0.75
3141, 0.75
3142, 0.75
3152, 0.75
3153, 0.75
3154, 0.75
3155, 0.75
3157, 0.75
3160, 0.75
3176, 0.75
3197, 0.75
3201, 0.75
3362, 0.75
3607, 0.75
3788, 0.75
3795, 0.75
3804, 0.75
3807, 0.75
3812, 0.75
3822, 0.75
3828, 0.75
3832, 0.75
3833, 0.75
3835, 0.75
3838, 0.75
3848, 0.75
3884, 0.75
3904, 0.75
3948, 0.75
4163, 0.75
4453, 0.75
4574, 0.75
4577, 0.75
4603, 0.75
4606, 0.75
4607, 0.75
4609, 0.75
4611, 0.75
4612, 0.75
4613, 0.75
4656, 0.75
4657, 0.75
4660, 0.75
4663, 0.75
4665, 0.75
4667, 0.75
4670, 0.75
4682, 0.75
4713, 0.75
4720, 0.75
5038, 0.75
5042, 0.75
5044, 0.75
5742, 0.75
5745, 0.75
5883, 0.75
3943, 0.751224
4926, 0.755309
5142, 0.756218
290, 0.756756
1771, 0.756756
2621, 0.756756
3304, 0.756756
2883, 0.76
2271, 0.760237
3565, 0.760256
4981, 0.76245
4986, 0.76245
3569, 0.76282
3571, 0.76282
3867, 0.763283
2695, 0.763358
730, 0.763754
911, 0.764078
93, 0.765306
1154, 0.765368
4927, 0.765394
2120, 0.765402
5654, 0.765625
4567, 0.766666
44, 0.768097
3567, 0.768589
5578, 0.768693
721, 0.769098
4033, 0.769132
5097, 0.769153
2230, 0.76923
2731, 0.76923
3563, 0.76923
3566, 0.76923
3568, 0.76923
3570, 0.76923
2824, 0.770491
2839, 0.770491
2844, 0.770491
2868, 0.770491
5610, 0.770491
3409, 0.770833
1977, 0.771464
5546, 0.773242
5377, 0.773249
3846, 0.773794
92, 0.774193
5055, 0.774833
3386, 0.774969
4422, 0.775641
5335, 0.775787
2903, 0.77611
99, 0.776397
15, 0.776649
1768, 0.776649
3876, 0.776649
489, 0.777777
503, 0.777777
508, 0.777777
509, 0.777777
510, 0.777777
517, 0.777777
518, 0.777777
1165, 0.777777
2552, 0.777777
5644, 0.777777
3874, 0.779173
2413, 0.77937
2866, 0.779866
5316, 0.779866
3857, 0.780499
5084, 0.781518
5603, 0.782051
2356, 0.782273
2399, 0.782273
5483, 0.782312
5484, 0.782312
5485, 0.782312
31, 0.782608
3681, 0.782744
2123, 0.783333
2418, 0.783511
1596, 0.784883
1842, 0.785714
3101, 0.785714
5602, 0.786514
2919, 0.787158
934, 0.787257
952, 0.787257
954, 0.787257
970, 0.787257
972, 0.787257
981, 0.787257
50, 0.787471
585, 0.787471
1157, 0.787671
2874, 0.787692
3871, 0.788709
66, 0.789366
494, 0.789473
3417, 0.789473
1997, 0.790697
4382, 0.790697
1987, 0.791132
1597, 0.791219
5068, 0.792094
5378, 0.79221
739, 0.79264
4275, 0.794181
5580, 0.794295
5379, 0.794345
4414, 0.794562
3184, 0.794786
3373, 0.794786
3374, 0.794786
3376, 0.794786
3377, 0.794786
3379, 0.794786
3381, 0.794786
3382, 0.794786
3384, 0.794786
3385, 0.794786
3387, 0.794786
3388, 0.794786
3389, 0.794786
3390, 0.794786
3391, 0.794786
5602, 0.794786
5604, 0.794786
5605, 0.794786
2721, 0.794809
1160, 0.79482
1406, 0.795632
2420, 0.797132
3813, 0.798433
1834, 0.798503
2074, 0.8
2217, 0.8
2240, 0.8
2241, 0.8
2403, 0.8
2513, 0.8
2514, 0.8
2515, 0.8
2516, 0.8
2535, 0.8
2733, 0.8
2734, 0.8
2735, 0.8
2736, 0.8
2737, 0.8
2738, 0.8
2739, 0.8
2741, 0.8
2742, 0.8
2743, 0.8
2744, 0.8
2745, 0.8
2746, 0.8
2747, 0.8
2749, 0.8
2794, 0.8
3144, 0.8
4381, 0.8
5781, 0.802663
13, 0.803157
2245, 0.803157
3188, 0.803801
2106, 0.804121
2501, 0.804436
5874, 0.804747
2092, 0.805555
3348, 0.807176
2519, 0.808095
2561, 0.808095
3023, 0.808095
32, 0.809523
794, 0.809523
1020, 0.809523
1021, 0.809523
1022, 0.809523
1023, 0.809523
1024, 0.809523
1025, 0.809523
1026, 0.809523
1027, 0.809523
1028, 0.809523
1029, 0.809523
1030, 0.809523
1031, 0.809523
2625, 0.809523
2626, 0.809523
2627, 0.809523
2629, 0.809523
2630, 0.809523
2631, 0.809523
3576, 0.809523
91, 0.810344
2861, 0.81081
4410, 0.81081
5617, 0.810924
3581, 0.810954
5780, 0.8111
5671, 0.811383
4684, 0.812297
908, 0.81245
1148, 0.8125
5685, 0.812819
3347, 0.813173
2354, 0.813206
5879, 0.813252
3177, 0.813253
1943, 0.813456
2730, 0.813601
2498, 0.813797
1972, 0.814675
949, 0.815215
2925, 0.816795
191, 0.817749
3917, 0.818142
26, 0.818181
328, 0.818181
2003, 0.818181
2888, 0.818181
1163, 0.818681
2119, 0.819079
1115, 0.819187
3624, 0.819973
4240, 0.821812
3156, 0.822058
2113, 0.822101
4972, 0.822492
926, 0.823068
936, 0.823068
2414, 0.823529
2668, 0.823529
2777, 0.823529
2966, 0.823529
3180, 0.823529
3404, 0.823529
4030, 0.824202
3402, 0.824247
1999, 0.825358
2111, 0.826498
4829, 0.82699
2236, 0.827067
2468, 0.827067
2474, 0.827067
2616, 0.827067
2619, 0.827067
2786, 0.827067
2789, 0.827067
3286, 0.827067
3595, 0.827067
4210, 0.827067
4347, 0.827067
4348, 0.827067
4349, 0.827067
4350, 0.827067
4351, 0.827067
4352, 0.827067
4353, 0.827067
4354, 0.827067
4356, 0.827067
1670, 0.827586
2924, 0.827788
63, 0.828172
3625, 0.828375
1170, 0.828571
1232, 0.828571
1242, 0.828571
1243, 0.828571
1244, 0.828571
1601, 0.8289
2105, 0.829074
1984, 0.829761
2107, 0.83005
3297, 0.83005
4595, 0.83005
4597, 0.83005
4598, 0.83005
4600, 0.83005
1239, 0.830404
1621, 0.832515
2104, 0.832654
4800, 0.832849
690, 0.833018
187, 0.833333
190, 0.833333
221, 0.833333
706, 0.833333
711, 0.833333
727, 0.833333
1091, 0.833333
1141, 0.833333
1167, 0.833333
1238, 0.833333
1370, 0.833333
1390, 0.833333
1395, 0.833333
1831, 0.833333
1840, 0.833333
1853, 0.833333
1902, 0.833333
2072, 0.833333
2129, 0.833333
2231, 0.833333
2232, 0.833333
2233, 0.833333
2234, 0.833333
2507, 0.833333
2508, 0.833333
3608, 0.833333
4059, 0.833333
4360, 0.833333
4389, 0.833333
4576, 0.833333
4920, 0.833333
4987, 0.833333
4990, 0.833333
4994, 0.833333
4995, 0.833333
4996, 0.833333
4997, 0.833333
5002, 0.833333
5003, 0.833333
5004, 0.833333
5321, 0.833333
5322, 0.833333
5323, 0.833333
5598, 0.833333
2087, 0.833641
762, 0.833762
5045, 0.834631
1628, 0.834961
4704, 0.835403
1938, 0.835522
5420, 0.836121
5421, 0.836121
748, 0.836499
2130, 0.836805
744, 0.83784
3396, 0.838012
5174, 0.838158
46, 0.838368
1527, 0.838582
5620, 0.838626
2110, 0.839416
3952, 0.840302
1590, 0.840629
4077, 0.841269
3637, 0.841665
19, 0.842105
3179, 0.842105
3767, 0.842105
3866, 0.842105
3885, 0.842105
5824, 0.842105
5719, 0.842139
21, 0.843137
1241, 0.843137
2118, 0.843137
2816, 0.843137
2817, 0.843137
2818, 0.843137
2819, 0.843137
3249, 0.843153
87, 0.84375
5054, 0.844042
1079, 0.844155
1906, 0.844155
2095, 0.844827
89, 0.846153
97, 0.846153
2196, 0.846153
3824, 0.846153
3641, 0.846286
3850, 0.84713
1376, 0.847457
2357, 0.847457
2358, 0.847457
2359, 0.847457
2673, 0.847457
2674, 0.847457
2675, 0.847457
2676, 0.847457
2678, 0.847457
2680, 0.847457
2681, 0.847457
2682, 0.847457
2683, 0.847457
2684, 0.847457
2685, 0.847457
2686, 0.847457
2687, 0.847457
2688, 0.847457
2690, 0.847457
2696, 0.847457
2697, 0.847457
4638, 0.847457
5102, 0.847644
965, 0.848993
1649, 0.849183
5036, 0.849812
2226, 0.85
2774, 0.85
5723, 0.85
4794, 0.850626
4608, 0.852718
3632, 0.853516
1095, 0.853658
3862, 0.854401
90, 0.855769
4029, 0.856153
1588, 0.856191
25, 0.857142
86, 0.857142
95, 0.857142
1077, 0.857142
1402, 0.857142
1403, 0.857142
1404, 0.857142
1405, 0.857142
1407, 0.857142
2054, 0.857142
2330, 0.857142
2504, 0.857142
2523, 0.857142
2526, 0.857142
2527, 0.857142
2530, 0.857142
2617, 0.857142
2706, 0.857142
2718, 0.857142
2772, 0.857142
2773, 0.857142
3104, 0.857142
3579, 0.857142
5119, 0.857142
5120, 0.857142
5635, 0.857142
5637, 0.857142
379, 0.85759
4468, 0.857647
2968, 0.858332
1635, 0.859083
3683, 0.859237
14, 0.85934
606, 0.85934
2228, 0.85934
2244, 0.85934
4095, 0.859813
1592, 0.860065
2122, 0.860465
58, 0.861193
847, 0.861193
3829, 0.861234
734, 0.861479
5236, 0.861723
538, 0.862423
3859, 0.862423
2926, 0.86244
2124, 0.862453
5786, 0.862623
5495, 0.862957
1159, 0.863636
4674, 0.864077
722, 0.86519
3194, 0.865932
5039, 0.865932
5071, 0.865932
1067, 0.865968
1083, 0.866666
1451, 0.866666
1452, 0.866666
1455, 0.866666
1457, 0.866666
1459, 0.866666
1462, 0.866666
1464, 0.866666
1465, 0.866666
1466, 0.866666
1467, 0.866666
1468, 0.866666
1469, 0.866666
1471, 0.866666
1472, 0.866666
1473, 0.866666
1474, 0.866666
1475, 0.866666
1476, 0.866666
1477, 0.866666
1479, 0.866666
2004, 0.866666
2068, 0.866666
2628, 0.866666
2662, 0.866666
4320, 0.866666
4321, 0.866666
4322, 0.866666
4327, 0.866666
4328, 0.866666
4329, 0.866666
4330, 0.866666
4331, 0.866666
4332, 0.866666
4333, 0.866666
4334, 0.866666
4335, 0.866666
4481, 0.866666
4482, 0.866666
4483, 0.866666
4484, 0.866666
4485, 0.866666
4486, 0.866666
4487, 0.866666
4492, 0.866666
4493, 0.866666
4494, 0.866666
4586, 0.866666
5031, 0.866666
5040, 0.866666
5188, 0.866666
5360, 0.866666
5361, 0.866666
5362, 0.866666
5887, 0.866666
5782, 0.867106
3636, 0.867274
3639, 0.867323
3647, 0.867422
5420, 0.868726
5422, 0.868726
4706, 0.868932
2138, 0.869369
1941, 0.869444
20, 0.869918
5833, 0.869918
4046, 0.870086
3272, 0.870935
4026, 0.871857
3955, 0.872022
4719, 0.873271
16, 0.873797
1766, 0.873797
3869, 0.873797
5046, 0.873826
4687, 0.873893
1933, 0.874551
1082, 0.874574
285, 0.874645
293, 0.874645
770, 0.875
1743, 0.875
2088, 0.875
2200, 0.875
2750, 0.875
4379, 0.875
5636, 0.8766
3972, 0.876988
1110, 0.877641
2093, 0.878594
3294, 0.878778
1237, 0.878914
4294, 0.879017
3984, 0.879491
22, 0.879629
1169, 0.880095
3369, 0.880644
2002, 0.880706
5244, 0.881073
3344, 0.881596
1966, 0.88246
5737, 0.882724
5607, 0.88304
4722, 0.883265
906, 0.883557
729, 0.883585
3189, 0.883942
2672, 0.884214
4696, 0.884332
2715, 0.884571
1409, 0.885031
1109, 0.885465
5640, 0.885965
4832, 0.886176
4893, 0.886176
4454, 0.886336
5494, 0.886953
1973, 0.887576
33, 0.888888
1608, 0.888888
1609, 0.888888
2713, 0.888888
3271, 0.888888
4397, 0.888888
5816, 0.888888
726, 0.889075
2922, 0.889308
4724, 0.889879
1982, 0.890133
4774, 0.890273
1616, 0.890335
3986, 0.890872
1963, 0.89093
294, 0.890933
1453, 0.891083
381, 0.891199
2762, 0.891472
5615, 0.891558
4038, 0.891759
1140, 0.892525
2209, 0.892857
4295, 0.892857
4336, 0.892857
4337, 0.892857
4364, 0.892857
4372, 0.892857
4409, 0.892857
4476, 0.892857
4570, 0.892857
4601, 0.892857
4708, 0.892857
5746, 0.892857
5797, 0.892857
5857, 0.892857
4912, 0.893612
2208, 0.894227
712, 0.89489
2935, 0.895934
4645, 0.89706
3181, 0.897435
3403, 0.897435
2548, 0.897832
3973, 0.898
754, 0.89843
1249, 0.89843
1250, 0.89843
1252, 0.89843
1253, 0.89843
1254, 0.89843
1255, 0.89843
1256, 0.89843
1257, 0.89843
1258, 0.89843
1259, 0.89843
1260, 0.89843
1261, 0.89843
1262, 0.89843
1263, 0.89843
1264, 0.89843
1265, 0.89843
1266, 0.89843
1267, 0.89843
1269, 0.89843
1270, 0.89843
1271, 0.89843
1272, 0.89843
1273, 0.89843
1274, 0.89843
292, 0.898476
1598, 0.898653
1959, 0.898925
788, 0.899001
1623, 0.9
2712, 0.9
2764, 0.9
2885, 0.9
2896, 0.9
2898, 0.9
4370, 0.9
4573, 0.9
5189, 0.9
1408, 0.900775
5648, 0.900935
2917, 0.900963
1107, 0.9016
1240, 0.901749
54, 0.90177
846, 0.901875
1989, 0.902018
2126, 0.903587
4988, 0.904202
23, 0.905045
519, 0.905045
85, 0.90566
2466, 0.90566
2467, 0.90566
2872, 0.90566
1460, 0.905859
3691, 0.906055
3953, 0.906389
4285, 0.906444
1129, 0.906827
2091, 0.906832
3145, 0.907407
4401, 0.907407
5654, 0.907407
2969, 0.908522
5139, 0.908583
520, 0.908641
535, 0.908641
357, 0.90909
757, 0.90909
784, 0.90909
855, 0.90909
856, 0.90909
857, 0.90909
858, 0.90909
859, 0.90909
860, 0.90909
861, 0.90909
877, 0.90909
878, 0.90909
3587, 0.90909
4070, 0.90909
4459, 0.90909
4916, 0.90909
5070, 0.90909
5264, 0.90909
5340, 0.90909
2911, 0.910963
4639, 0.911306
3981, 0.911409
5509, 0.911411
5510, 0.911411
5512, 0.911411
4252, 0.911702
2921, 0.912235
376, 0.913101
5614, 0.913744
732, 0.91385
4105, 0.915234
724, 0.915444
3072, 0.915662
3380, 0.916041
5240, 0.916044
2482, 0.916666
3140, 0.916666
4578, 0.916666
4165, 0.916997
2915, 0.917484
47, 0.917502
1093, 0.917502
1201, 0.917502
3151, 0.917993
4928, 0.917993
1983, 0.918367
59, 0.919093
4904, 0.919264
52, 0.919703
1470, 0.92
921, 0.920358
924, 0.920358
1586, 0.920493
2916, 0.920937
5444, 0.920972
1952, 0.921679
